STOP_Carico,MODEL,BILANCELLE/ASSALE,WEIGHT,REWORK,RICARICO,BIL_PREVIOUS_EMPTY,TEAM_LOAD,DAY_LOAD,TIME_LOAD
0,10209418,1.0,1000-1500,False,False,False,TEAM 2,Thursday,20-22
0,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Thursday,20-22
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,980/10141855,2.5,>1500,False,False,False,TEAM 1,Friday,6-8
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,980/10141855,2.5,>1500,False,False,False,TEAM 1,Friday,6-8
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,10161804,2.0,500-1000,False,False,False,TEAM 1,Friday,6-8
0,10161804,2.0,500-1000,False,False,False,TEAM 1,Friday,6-8
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Friday,6-8
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,10373627,1.0,500-1000,True,False,False,TEAM 1,Friday,6-8
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
1,10373626,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,6-8
1,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,6-8
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Friday,8-10
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
0,980/10141855,2.5,>1500,False,False,False,TEAM 1,Friday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
1,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
0,980/10141856,2.5,>1500,False,False,False,TEAM 1,Friday,8-10
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
0,980/10141856,2.5,>1500,False,False,False,TEAM 1,Friday,8-10
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,10-12
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,10-12
0,10161804,2.0,500-1000,False,True,False,TEAM 1,Friday,8-10
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,10-12
0,10161804,2.0,500-1000,False,True,False,TEAM 1,Friday,8-10
0,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,10-12
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,10-12
0,10373627,1.0,500-1000,False,False,False,TEAM 1,Friday,10-12
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,10-12
0,990/10176224,2.5,>1500,False,False,False,TEAM 1,Friday,10-12
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,10-12
0,990/10176224,2.5,>1500,False,False,False,TEAM 1,Friday,10-12
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,10-12
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,10-12
0,10209418,1.0,1000-1500,False,False,False,TEAM 1,Friday,10-12
0,475/313509AA3,1.0,>1500,False,False,False,TEAM 1,Friday,10-12
1,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,12-14
1,336/ 50,0.5,1-100,False,False,False,TEAM 1,Friday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,12-14
0,708/131,1.0,100-200,False,False,False,TEAM 1,Friday,12-14
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,12-14
0,980/10141856,2.5,>1500,False,False,False,TEAM 1,Friday,12-14
0,305/312,0.5,1-100,False,False,False,TEAM 1,Friday,12-14
0,851/ 84,1.0,500-1000,True,False,False,TEAM 2,Friday,14-16
0,851/ 84,1.0,500-1000,True,False,False,TEAM 2,Friday,14-16
0,708/131,1.0,100-200,False,False,False,TEAM 2,Friday,14-16
0,708/131,1.0,100-200,False,False,False,TEAM 2,Friday,14-16
0,305/312,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,305/312,0.5,1-100,False,False,False,TEAM 2,Friday,14-16
0,10373626,1.0,500-1000,True,False,False,TEAM 2,Friday,14-16
0,10373626,1.0,500-1000,True,False,False,TEAM 2,Friday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,14-16
0,708/131,1.0,100-200,False,False,False,TEAM 2,Friday,14-16
0,708/131,1.0,100-200,False,False,False,TEAM 2,Friday,14-16
0,318/10161229,0.5,100-200,False,False,False,TEAM 2,Friday,14-16
0,990/10176227,2.5,>1500,False,False,False,TEAM 2,Friday,14-16
0,357/290,0.5,1-100,True,False,False,TEAM 2,Friday,16-18
0,990/10176227,2.5,>1500,False,False,False,TEAM 2,Friday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,16-18
0,336/ 50,0.5,1-100,False,False,False,TEAM 2,Friday,16-18
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,16-18
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,16-18
0,336/ 50,0.5,1-100,False,False,False,TEAM 2,Friday,16-18
0,851/ 84,1.0,500-1000,True,False,False,TEAM 2,Friday,16-18
0,851/ 84,1.0,500-1000,True,False,False,TEAM 2,Friday,16-18
0,708/131,1.0,100-200,False,False,False,TEAM 2,Friday,16-18
0,708/131,1.0,100-200,False,False,False,TEAM 2,Friday,16-18
0,708/131,1.0,100-200,False,False,False,TEAM 2,Friday,16-18
0,336/ 50,0.5,1-100,False,False,False,TEAM 2,Friday,16-18
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Friday,16-18
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Friday,16-18
0,708/131,1.0,100-200,False,False,False,TEAM 2,Friday,18-20
0,336/ 50,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,336/ 50,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,357/387,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
0,357/387,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
1,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,18-20
0,357/387,0.5,1-100,False,False,False,TEAM 2,Friday,18-20
1,990/10176227,2.5,>1500,False,False,False,TEAM 2,Friday,18-20
1,990/10176224,2.5,>1500,False,False,False,TEAM 2,Friday,18-20
0,851/ 84,1.0,500-1000,True,False,False,TEAM 2,Friday,18-20
0,851/ 84,1.0,500-1000,True,False,False,TEAM 2,Friday,18-20
1,336/ 50,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,336/ 50,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
1,10373628,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,357/387,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,357/387,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,311/307,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,311/307,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10373628,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,311/307,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10161802,2.0,300-500,False,True,False,TEAM 2,Friday,20-22
0,311/307,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10161802,2.0,300-500,False,True,False,TEAM 2,Friday,20-22
0,311/307,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10161806,2.0,500-1000,False,True,False,TEAM 2,Friday,20-22
0,311/307,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10161806,2.0,500-1000,False,True,False,TEAM 2,Friday,20-22
0,311/307,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10161806,2.0,500-1000,False,True,False,TEAM 2,Friday,20-22
0,10254043,0.5,1-100,False,False,False,TEAM 2,Friday,20-22
0,10161806,2.0,500-1000,False,True,False,TEAM 2,Friday,20-22
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Friday,20-22
1,10209418,1.0,1000-1500,False,False,False,TEAM 2,Friday,20-22
1,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Friday,20-22
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Friday,20-22
0,980/10141856,2.5,>1500,False,False,False,TEAM 2,Monday,6-8
0,10373627,1.0,500-1000,True,False,False,TEAM 2,Monday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
0,980/10141856,2.5,>1500,False,False,False,TEAM 2,Monday,6-8
1,980/10141856,2.5,>1500,False,False,False,TEAM 2,Monday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,6-8
0,357/474,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
0,357/474,0.5,1-100,False,False,False,TEAM 2,Monday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,367/10093653,0.5,1,False,False,False,TEAM 2,Monday,8-10
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Monday,8-10
0,367/10093653,0.5,1,False,False,False,TEAM 2,Monday,8-10
1,980/10141854,2.5,>1500,False,False,False,TEAM 2,Monday,8-10
0,367/10093653,0.5,1,False,False,False,TEAM 2,Monday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,357/474,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,357/474,0.5,1-100,True,False,False,TEAM 2,Monday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Monday,8-10
1,357/474,0.5,1-100,True,False,False,TEAM 2,Monday,8-10
0,357/505,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,357/505,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,357/505,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
1,10209418,1.0,1000-1500,False,False,False,TEAM 2,Monday,8-10
0,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Monday,8-10
0,357/505,0.5,1-100,False,False,False,TEAM 2,Monday,8-10
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,8-10
0,357/505,0.5,1-100,False,False,False,TEAM 2,Monday,10-12
1,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,8-10
0,10163216,0.5,1-100,False,False,False,TEAM 2,Monday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,10-12
0,10163216,0.5,1-100,False,False,False,TEAM 2,Monday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,10-12
0,357/419,0.5,1-100,False,False,False,TEAM 2,Monday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,10-12
0,357/419,0.5,1-100,False,False,False,TEAM 2,Monday,10-12
0,357/419,0.5,1-100,False,False,False,TEAM 2,Monday,10-12
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,10-12
0,357/419,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,10-12
0,357/419,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,12-14
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,12-14
0,357/419,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10161801,2.0,300-500,False,True,False,TEAM 2,Monday,10-12
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10161801,2.0,300-500,False,True,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10161801,2.0,300-500,False,True,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Monday,12-14
0,10161801,2.0,300-500,False,True,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,14-16
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,14-16
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Monday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,14-16
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,14-16
0,10209418,1.0,1000-1500,False,False,False,TEAM 1,Monday,14-16
0,475/313509AA3,1.0,>1500,False,False,False,TEAM 1,Monday,14-16
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,14-16
0,10373628,1.0,500-1000,False,False,False,TEAM 1,Monday,14-16
0,10373628,1.0,500-1000,False,False,False,TEAM 1,Monday,14-16
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,14-16
0,10373628,1.0,500-1000,False,False,False,TEAM 1,Monday,14-16
0,10373628,1.0,500-1000,False,False,False,TEAM 1,Monday,14-16
0,10373628,1.0,500-1000,False,False,False,TEAM 1,Monday,14-16
1,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,14-16
0,980/10141855,2.5,>1500,False,False,False,TEAM 1,Monday,14-16
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,14-16
0,980/10141855,2.5,>1500,False,False,False,TEAM 1,Monday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,16-18
0,10161802,2.0,300-500,False,False,False,TEAM 1,Monday,16-18
0,357/419,0.5,1-100,False,False,False,TEAM 1,Monday,16-18
0,10219701,2.0,500-1000,False,False,False,TEAM 1,Monday,16-18
0,357/419,0.5,1-100,False,False,False,TEAM 1,Monday,16-18
0,10219701,2.0,500-1000,False,False,False,TEAM 1,Monday,16-18
0,357/419,0.5,1-100,False,False,False,TEAM 1,Monday,16-18
0,10219701,2.0,500-1000,False,False,False,TEAM 1,Monday,16-18
0,357/419,0.5,1-100,False,False,False,TEAM 1,Monday,16-18
0,980/10141855,2.5,>1500,False,False,False,TEAM 1,Monday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,16-18
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Monday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,16-18
0,367/ 53,0.5,1-100,False,False,False,TEAM 1,Monday,16-18
0,10219705,2.0,500-1000,False,False,False,TEAM 1,Monday,16-18
0,318/ 60,0.5,100-200,False,False,False,TEAM 1,Monday,16-18
0,10219705,2.0,500-1000,False,False,False,TEAM 1,Monday,18-20
0,318/ 60,0.5,100-200,False,False,False,TEAM 1,Monday,18-20
0,10219705,2.0,500-1000,False,False,False,TEAM 1,Monday,18-20
0,318/ 60,0.5,100-200,False,False,False,TEAM 1,Monday,18-20
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Monday,18-20
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,18-20
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Monday,18-20
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,18-20
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Monday,18-20
0,10254043,0.5,1-100,False,False,False,TEAM 1,Monday,18-20
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Monday,18-20
0,357/359,0.5,1-100,False,False,False,TEAM 1,Monday,18-20
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Monday,18-20
0,357/359,0.5,1-100,False,False,False,TEAM 1,Monday,18-20
1,10161806,2.0,500-1000,False,False,False,TEAM 1,Monday,20-22
0,367/10093653,0.5,1,False,False,False,TEAM 1,Monday,20-22
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Monday,20-22
0,367/10093653,0.5,1,False,False,False,TEAM 1,Monday,20-22
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Monday,20-22
0,367/10093653,0.5,1,False,False,False,TEAM 1,Monday,20-22
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Monday,20-22
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Monday,20-22
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Monday,20-22
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Monday,20-22
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Monday,20-22
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Monday,20-22
0,10223293,0.5,1-100,False,False,False,TEAM 1,Monday,20-22
0,708/131,1.0,100-200,False,False,False,TEAM 1,Monday,20-22
0,708/131,1.0,100-200,False,False,False,TEAM 1,Monday,20-22
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Monday,20-22
0,318/ 61,0.5,100-200,False,False,False,TEAM 1,Monday,20-22
0,980/10141855,2.5,>1500,False,False,False,TEAM 1,Monday,20-22
0,10163216,0.5,1-100,False,False,False,TEAM 1,Monday,20-22
0,980/10141855,2.5,>1500,False,False,False,TEAM 1,Monday,20-22
0,10163216,0.5,1-100,False,False,False,TEAM 1,Monday,20-22
0,10161802,2.0,300-500,False,True,False,TEAM 1,Monday,20-22
0,305/263,0.5,1-100,False,False,False,TEAM 2,Tuesday,6-8
0,10219701,2.0,500-1000,False,True,False,TEAM 1,Monday,20-22
0,10163216,0.5,1-100,False,False,False,TEAM 2,Tuesday,6-8
0,10219701,2.0,500-1000,False,True,False,TEAM 1,Monday,20-22
0,10163216,0.5,1-100,False,False,False,TEAM 2,Tuesday,6-8
0,10219701,2.0,500-1000,False,True,False,TEAM 1,Monday,20-22
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Tuesday,6-8
0,708/131,1.0,100-200,False,False,False,TEAM 2,Tuesday,6-8
0,708/131,1.0,100-200,False,False,False,TEAM 2,Tuesday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,6-8
0,708/131,1.0,100-200,False,False,False,TEAM 2,Tuesday,6-8
0,708/131,1.0,100-200,False,False,False,TEAM 2,Tuesday,6-8
0,708/131,1.0,100-200,False,False,False,TEAM 2,Tuesday,6-8
1,10310216,0.5,1-100,False,False,False,TEAM 2,Tuesday,6-8
1,980/10141855,2.5,>1500,False,False,False,TEAM 2,Tuesday,6-8
0,10310216,0.5,100-200,False,False,False,TEAM 2,Tuesday,6-8
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Tuesday,6-8
0,10310216,0.5,1-100,False,False,False,TEAM 2,Tuesday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,6-8
0,10310216,0.5,100-200,False,False,False,TEAM 2,Tuesday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,6-8
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,6-8
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Tuesday,6-8
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Tuesday,8-10
0,708/131,1.0,100-200,False,False,False,TEAM 2,Tuesday,8-10
0,708/131,1.0,100-200,False,False,False,TEAM 2,Tuesday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,8-10
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Tuesday,8-10
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Tuesday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,8-10
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Tuesday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,8-10
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Tuesday,8-10
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Tuesday,8-10
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Tuesday,8-10
0,10254043,0.5,1-100,False,False,False,TEAM 2,Tuesday,8-10
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Tuesday,8-10
0,10254043,0.5,1-100,False,False,False,TEAM 2,Tuesday,8-10
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Tuesday,8-10
0,357/419,0.5,1-100,False,False,False,TEAM 2,Tuesday,8-10
0,708/131,1.0,100-200,False,False,False,TEAM 2,Tuesday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,8-10
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,8-10
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,10-12
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,10-12
1,357/419,0.5,1-100,False,False,False,TEAM 2,Tuesday,10-12
0,980/10141855,2.5,>1500,False,False,False,TEAM 2,Tuesday,10-12
0,10254043,0.5,1-100,False,False,False,TEAM 2,Tuesday,10-12
1,980/10141855,2.5,>1500,False,False,False,TEAM 2,Tuesday,10-12
0,10254043,0.5,1-100,False,False,False,TEAM 2,Tuesday,10-12
0,10373627,1.0,500-1000,False,False,False,TEAM 2,Tuesday,10-12
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,10-12
0,10254043,0.5,1-100,False,False,False,TEAM 2,Tuesday,10-12
0,10219705,2.0,500-1000,False,True,False,TEAM 2,Tuesday,10-12
0,10254043,0.5,1-100,False,False,False,TEAM 2,Tuesday,10-12
0,10219705,2.0,500-1000,False,True,False,TEAM 2,Tuesday,10-12
0,10254043,0.5,1-100,False,False,False,TEAM 2,Tuesday,10-12
0,10161806,2.0,500-1000,False,True,False,TEAM 2,Tuesday,10-12
0,10254043,0.5,1-100,False,False,False,TEAM 2,Tuesday,10-12
0,10161806,2.0,500-1000,False,True,False,TEAM 2,Tuesday,10-12
0,10254043,0.5,1-100,False,False,False,TEAM 2,Tuesday,10-12
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Tuesday,10-12
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Tuesday,10-12
1,475/313509AA3,1.0,>1500,False,False,False,TEAM 2,Tuesday,12-14
0,10209418,1.0,1000-1500,False,False,False,TEAM 2,Tuesday,12-14
0,318/ 61,0.5,100-200,False,False,False,TEAM 2,Tuesday,12-14
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,12-14
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,12-14
0,10373626,1.0,500-1000,False,False,False,TEAM 2,Tuesday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Tuesday,12-14
0,980/10141854,2.5,>1500,False,False,False,TEAM 2,Tuesday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 2,Tuesday,12-14
1,980/10141855,2.5,>1500,False,False,False,TEAM 2,Tuesday,12-14
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,14-16
0,10161806,2.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 1,Tuesday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 1,Tuesday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 1,Tuesday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 1,Tuesday,14-16
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Tuesday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 1,Tuesday,14-16
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Tuesday,14-16
0,357/419,0.5,1-100,False,False,False,TEAM 1,Tuesday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,319/ 82,0.5,100-200,False,False,False,TEAM 1,Tuesday,14-16
1,319/ 82,0.5,100-200,False,False,False,TEAM 1,Tuesday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,14-16
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,16-18
0,319/ 82,0.5,100-200,False,False,False,TEAM 1,Tuesday,16-18
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,16-18
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,16-18
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Tuesday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,16-18
0,980/10141854,2.5,>1500,False,False,False,TEAM 1,Tuesday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,16-18
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,16-18
0,10373626,1.0,500-1000,False,False,False,TEAM 1,Tuesday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,16-18
0,709/126,1.0,200-300,False,False,False,TEAM 1,Tuesday,16-18
0,709/126,1.0,200-300,False,False,False,TEAM 1,Tuesday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,16-18
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,16-18
0,709/126,1.0,200-300,False,False,False,TEAM 1,Tuesday,18-20
0,709/126,1.0,200-300,False,False,False,TEAM 1,Tuesday,18-20
0,10254043,0.5,1-100,False,False,False,TEAM 1,Tuesday,18-20
